valeur_fonciere,surface_reelle_bati,nombre_pieces_principales,surface_terrain,longitude,latitude,prix_par_m2,surface_terrain_log,est_maison
244000.0,107.0,5.0,664.0,6.010465,47.253986,2280.373831775701,6.499787040655854,1
58000.0,131.0,5.0,1119.0,6.040165,47.145443,442.7480916030534,7.02108396428914,1
243500.0,99.0,5.0,606.0,6.026013,47.267434,2459.59595959596,6.408528791059498,1
275000.0,51.0,2.0,697.0,5.890104,47.164387,5392.156862745098,6.548219102762372,1
275000.0,48.0,2.0,697.0,5.890104,47.164387,5729.166666666667,6.548219102762372,1
275000.0,94.0,2.0,697.0,5.890104,47.164387,2925.531914893617,6.548219102762372,1
275000.0,60.0,3.0,697.0,5.890104,47.164387,4583.333333333333,6.548219102762372,1
275000.0,37.0,2.0,1000.0,5.890104,47.164387,7432.4324324324325,6.90875477931522,1
275000.0,60.0,3.0,1000.0,5.890104,47.164387,4583.333333333333,6.90875477931522,1
275000.0,51.0,2.0,1000.0,5.890104,47.164387,5392.156862745098,6.90875477931522,1
275000.0,94.0,2.0,1000.0,5.890104,47.164387,2925.531914893617,6.90875477931522,1
275000.0,48.0,2.0,1000.0,5.890104,47.164387,5729.166666666667,6.90875477931522,1
275000.0,37.0,2.0,697.0,5.890104,47.164387,7432.4324324324325,6.548219102762372,1
223250.0,84.0,5.0,950.0,6.387088,47.053507,2657.7380952380954,6.85751406254539,1
130000.0,85.0,4.0,975.0,6.072903,47.287845,1529.4117647058824,6.883462586413092,1
202000.0,81.0,3.0,760.0,6.272925,47.322868,2493.8271604938273,6.634633357861686,1
392500.0,200.0,7.0,920.0,6.141368,47.110486,1962.5,6.825460036255307,1
250100.0,64.0,4.0,507.0,6.621817,47.051186,3907.8125,6.230481447578482,1
213300.0,96.0,4.0,279.0,6.113357,47.273362,2221.875,5.634789603169249,1
212130.0,92.0,4.0,1125.0,6.443325,47.225745,2305.7608695652175,7.026426808699636,1
160000.0,220.0,6.0,858.0,5.960132,47.141233,727.2727272727273,6.755768921984255,1
315000.0,118.0,3.0,652.0,6.417882,46.834898,2669.491525423729,6.481577129276431,1
240000.0,88.0,4.0,982.0,5.936541,47.228892,2727.2727272727275,6.890609120147166,1
240000.0,31.0,1.0,982.0,5.936541,47.228892,7741.935483870968,6.890609120147166,1
270000.0,104.0,5.0,800.0,6.007404,47.22272,2596.153846153846,6.68586094706836,1
270000.0,104.0,5.0,787.0,6.007404,47.22272,2596.153846153846,6.669498089857879,1
176500.0,138.0,6.0,676.0,6.049144,47.139686,1278.9855072463768,6.517671272912275,1
340000.0,116.0,5.0,667.0,6.027837,47.253693,2931.0344827586205,6.504288173536645,1
340000.0,77.0,3.0,667.0,6.027837,47.253693,4415.584415584415,6.504288173536645,1
340000.0,77.0,3.0,433.0,6.027837,47.253693,4415.584415584415,6.073044534100405,1
340000.0,116.0,5.0,433.0,6.027837,47.253693,2931.0344827586205,6.073044534100405,1
173600.0,90.0,3.0,294.0,6.08138,47.285465,1928.888888888889,5.68697535633982,1
265200.0,156.0,6.0,1000.0,6.24679,47.213374,1700.0,6.90875477931522,1
348000.0,136.0,5.0,703.0,5.984825,47.26801,2558.823529411765,6.556778356158042,1
232638.0,660.0,0.0,1948.0,6.164393,46.853151,352.4818181818182,7.575071699507561,1
232638.0,70.0,2.0,1948.0,6.164393,46.853151,3323.4,7.575071699507561,1
192830.0,91.0,4.0,142.0,6.216442,46.724997,2119.010989010989,4.962844630259907,1
210000.0,95.0,3.0,577.0,5.900733,47.197263,2210.5263157894738,6.359573868672378,1
210000.0,120.0,0.0,577.0,5.900733,47.197263,1750.0,6.359573868672378,1
210000.0,118.0,5.0,577.0,5.900733,47.197263,1779.6610169491526,6.359573868672378,1
167000.0,113.0,4.0,503.0,6.359754,47.35264,1477.8761061946902,6.222576268071369,1
167000.0,113.0,4.0,503.0,6.359754,47.35264,1477.8761061946902,6.222576268071369,1
167000.0,110.0,0.0,503.0,6.359754,47.35264,1518.1818181818182,6.222576268071369,1
232000.0,103.0,4.0,567.0,6.128356,47.284969,2252.4271844660193,6.342121418721152,1
162900.0,83.0,5.0,206.0,6.070775,47.230856,1962.6506024096386,5.332718793265369,1
240000.0,84.0,5.0,847.0,6.067359,47.224552,2857.1428571428573,6.742880635791903,1
310700.0,134.0,6.0,500.0,6.34792,47.147171,2318.6567164179105,6.2166061010848646,1
310700.0,134.0,6.0,930.0,6.34792,47.147171,2318.6567164179105,6.836259277277067,1
111000.0,86.0,4.0,869.0,6.275292,47.379578,1290.6976744186047,6.76849321164863,1
111000.0,86.0,4.0,500.0,6.275292,47.379578,1290.6976744186047,6.2166061010848646,1
165000.0,47.0,2.0,963.0,6.459784,47.087084,3510.6382978723404,6.871091294610546,1
567000.0,165.0,6.0,1039.0,6.069934,47.227118,3436.3636363636365,6.946975992135418,1
214540.0,102.0,5.0,836.0,5.961893,47.318974,2103.3333333333335,6.729824070489475,1
30000.0,53.0,4.0,67.0,6.391632,47.478965,566.0377358490566,4.219507705176107,1
290450.0,130.0,5.0,474.0,5.939456,47.245595,2234.230769230769,6.163314804034641,1
100000.0,327.0,0.0,522.0,5.983781,47.271591,305.8103975535168,6.259581464064923,1
319660.0,105.0,5.0,1047.0,6.035806,47.224968,3044.3809523809523,6.954638864880987,1
96600.0,61.0,0.0,887.0,6.042232,46.904902,1583.6065573770493,6.78897174299217,1
96600.0,80.0,2.0,887.0,6.042232,46.904902,1207.5,6.78897174299217,1
325000.0,99.0,5.0,368.0,6.344754,46.926855,3282.8282828282827,5.910796644040527,1
317000.0,140.0,4.0,792.0,6.114785,46.95792,2264.285714285714,6.675823221634848,1
145000.0,39.0,2.0,295.0,6.209111,46.854857,3717.948717948718,5.69035945432406,1
145000.0,53.0,3.0,295.0,6.209111,46.854857,2735.8490566037735,5.69035945432406,1
145000.0,51.0,3.0,295.0,6.209111,46.854857,2843.1372549019607,5.69035945432406,1
222120.0,144.0,3.0,580.0,6.04717,47.140908,1542.5,6.364750756851911,1
308000.0,100.0,5.0,700.0,5.91782,47.256746,3080.0,6.55250788703459,1
200000.0,122.0,5.0,601.0,6.083301,47.279151,1639.344262295082,6.400257445308821,1
420000.0,169.0,5.0,823.0,5.926048,47.274789,2485.207100591716,6.714170529909472,1
255000.0,114.0,4.0,835.0,6.121306,47.037058,2236.842105263158,6.728628613084702,1
255000.0,32.0,0.0,835.0,6.121306,47.037058,7968.75,6.728628613084702,1
110000.0,31.0,1.0,640.0,5.983944,47.287959,3548.3870967741937,6.46302945692067,1
110000.0,99.0,5.0,640.0,5.983944,47.287959,1111.111111111111,6.46302945692067,1
110000.0,99.0,5.0,500.0,5.983944,47.287959,1111.111111111111,6.2166061010848646,1
110000.0,31.0,1.0,500.0,5.983944,47.287959,3548.3870967741937,6.2166061010848646,1
367000.0,138.0,4.0,801.0,5.978225,47.285391,2659.4202898550725,6.687108607866515,1
225000.0,107.0,6.0,441.0,6.12455,47.218982,2102.803738317757,6.091309882077698,1
83000.0,90.0,4.0,837.0,6.579803,47.295323,922.2222222222222,6.731018100482083,1
248900.0,152.0,6.0,1140.0,6.542924,47.324597,1637.5,7.039660349862076,1
248900.0,152.0,6.0,2290.0,6.542924,47.324597,1637.5,7.736743682453495,1
226870.0,122.0,5.0,651.0,6.137838,47.157089,1859.5901639344263,6.480044561926653,1
198400.0,81.0,3.0,609.0,5.852719,47.187485,2449.382716049383,6.413458957167357,1
198400.0,81.0,3.0,500.0,5.852719,47.187485,2449.382716049383,6.2166061010848646,1
198400.0,81.0,3.0,91.0,5.852719,47.187485,2449.382716049383,4.5217885770490405,1
82026.43,100.0,6.0,245.0,5.981716,47.271116,820.2642999999999,5.5053315359323625,1
222000.0,108.0,3.0,500.0,6.579755,47.470682,2055.5555555555557,6.2166061010848646,1
222000.0,108.0,3.0,581.0,6.579755,47.470682,2055.5555555555557,6.366470447731438,1
135000.0,107.0,5.0,588.0,6.573998,47.280649,1261.6822429906542,6.3784261836515865,1
210000.0,179.0,0.0,802.0,6.095897,47.273409,1173.1843575418995,6.688354713946762,1
147400.0,188.0,9.0,272.0,6.1889,47.084797,784.0425531914893,5.60947179518496,1
137000.0,75.0,2.0,75.0,6.245622,47.404168,1826.6666666666667,4.330733340286331,1
284000.0,98.0,6.0,785.0,6.420401,46.834575,2897.9591836734694,6.666956792429207,1
298500.0,98.0,5.0,199.0,6.612422,47.067443,3045.918367346939,5.298317366548036,1
324000.0,136.0,6.0,500.0,5.929887,47.280316,2382.3529411764707,6.2166061010848646,1
324000.0,136.0,6.0,660.0,5.929887,47.280316,2382.3529411764707,6.493753839851686,1
420000.0,144.0,6.0,546.0,6.635044,47.084058,2916.6666666666665,6.304448802421981,1
169000.0,100.0,4.0,740.0,6.59541,47.055505,1690.0,6.608000625296087,1
235000.0,136.0,6.0,2105.0,6.123254,47.111038,1727.9411764705883,7.652545692693921,1
283000.0,135.0,5.0,975.0,5.750196,47.2637,2096.296296296296,6.883462586413092,1
240895.7,160.0,5.0,416.0,6.334704,47.153839,1505.598125,6.0330862217988015,1
300000.0,129.0,4.0,938.0,5.949424,47.187553,2325.5813953488373,6.844815479208263,1
181700.0,82.0,5.0,711.0,6.258319,47.312322,2215.8536585365855,6.568077911411976,1
500000.0,3633.0,0.0,15745.0,5.862015,47.19915,137.62730525736305,9.664341643744413,1
263000.0,142.0,7.0,865.0,5.799718,47.285062,1852.112676056338,6.763884908562435,1
263000.0,142.0,7.0,500.0,5.799718,47.285062,1852.112676056338,6.2166061010848646,1
93850.0,70.0,3.0,230.0,6.137234,47.285766,1340.7142857142858,5.442417710521793,1
97500.0,68.0,3.0,627.0,5.81411,47.260118,1433.8235294117646,6.4425401664681985,1
97500.0,68.0,3.0,18.0,5.81411,47.260118,1433.8235294117646,2.9444389791664403,1
97500.0,68.0,3.0,705.0,5.81411,47.260118,1433.8235294117646,6.559615237493242,1
223000.0,92.0,4.0,1106.0,6.148175,47.164116,2423.913043478261,7.009408932708637,1
315580.0,117.0,5.0,536.0,6.027867,47.268663,2697.264957264957,6.285998094508865,1
95000.0,168.0,7.0,639.0,5.95667,47.258766,565.4761904761905,6.461468176353717,1
230000.0,98.0,6.0,567.0,5.911534,47.20819,2346.938775510204,6.342121418721152,1
84000.0,95.0,4.0,696.0,5.78093,47.269856,884.2105263157895,6.546785410760524,1
374200.0,115.0,4.0,518.0,6.014624,47.24537,3253.913043478261,6.251903883165888,1
227700.0,96.0,4.0,3480.0,6.524258,47.215793,2371.875,8.15507488781144,1
100000.0,68.0,2.0,105.0,6.215633,46.869111,1470.5882352941176,4.663439094112067,1
184900.0,120.0,4.0,195.0,6.131542,47.279821,1540.8333333333333,5.278114659230517,1
184900.0,80.0,3.0,195.0,6.131542,47.279821,2311.25,5.278114659230517,1
322000.0,116.0,5.0,309.0,6.32989,46.886841,2775.862068965517,5.736572297479192,1
240000.0,39.0,3.0,565.0,6.389784,46.763591,6153.846153846154,6.338594078203183,1
417926.0,120.0,5.0,894.0,5.984637,47.268385,3482.7166666666667,6.796823718274855,1
179000.0,40.0,3.0,715.0,6.106196,46.867313,4475.0,6.573680166960646,1
72800.0,86.0,3.0,180.0,6.436027,47.137695,846.5116279069767,5.198497031265826,1
72800.0,50.0,1.0,180.0,6.436027,47.137695,1456.0,5.198497031265826,1
209200.0,102.0,4.0,1040.0,6.350131,47.146009,2050.9803921568628,6.947937068614969,1
209200.0,102.0,4.0,500.0,6.350131,47.146009,2050.9803921568628,6.2166061010848646,1
15000.0,48.0,2.0,771.0,6.446533,47.240112,312.5,6.648984550024776,1
163470.0,84.0,4.0,227.0,6.392325,47.187213,1946.0714285714287,5.429345628954441,1
300000.0,99.0,5.0,739.0,5.999891,47.275312,3030.3030303030305,6.606650186198215,1
118500.0,174.0,5.0,655.0,6.184592,46.981671,681.0344827586207,6.486160788944089,1
85000.0,120.0,5.0,440.0,6.542415,47.325973,708.3333333333334,6.089044875446846,1
226850.0,128.0,4.0,764.0,5.774831,47.266636,1772.265625,6.639875833826536,1
149900.0,138.0,5.0,1266.0,6.520094,47.417806,1086.231884057971,7.144407180321139,1
264300.0,106.0,5.0,1190.0,6.180917,46.869409,2493.396226415094,7.0825485693553,1
133600.0,62.0,3.0,104.0,6.201317,47.292615,2154.8387096774195,4.653960350157523,1
343000.0,110.0,5.0,646.0,5.948998,47.210974,3118.181818181818,6.472346294500901,1
119500.0,100.0,5.0,407.0,6.118294,46.952952,1195.0,6.0112671744041615,1
300200.0,170.0,5.0,772.0,6.105315,46.865826,1765.8823529411766,6.650279048587422,1
104100.0,124.0,5.0,600.0,6.559909,47.427083,839.516129032258,6.398594934535208,1
276750.0,200.0,7.0,491.0,6.121513,46.953412,1383.75,6.198478716492308,1
276750.0,81.0,2.0,491.0,6.121513,46.953412,3416.6666666666665,6.198478716492308,1
276750.0,46.0,2.0,491.0,6.121513,46.953412,6016.304347826087,6.198478716492308,1
808275.0,990.0,0.0,1914.0,5.8223,47.186667,816.439393939394,7.557472901614746,1
808275.0,303.0,0.0,3899.0,5.822501,47.186259,2667.5742574257424,8.268731832117737,1
355000.0,125.0,4.0,1107.0,6.70758,47.045955,2840.0,7.010311867307229,1
390000.0,152.0,5.0,337.0,6.336669,46.917385,2565.7894736842104,5.823045895483019,1
182500.0,158.0,0.0,554.0,5.984956,47.253346,1155.0632911392406,6.318968113746434,1
129500.0,70.0,4.0,749.0,6.227731,47.031555,1850.0,6.620073206530356,1
110000.0,152.0,3.0,862.0,6.069968,47.004886,723.6842105263158,6.760414691083428,1
261000.0,173.0,7.0,789.0,6.579147,47.471017,1508.670520231214,6.672032945461067,1
1000000.0,95.0,3.0,790.0,6.543861,46.994594,10526.315789473685,6.673297967767654,1
1000000.0,38.0,2.0,790.0,6.543861,46.994594,26315.78947368421,6.673297967767654,1
1000000.0,35.0,2.0,790.0,6.543861,46.994594,28571.428571428572,6.673297967767654,1
1000000.0,110.0,5.0,790.0,6.543861,46.994594,9090.90909090909,6.673297967767654,1
1000000.0,50.0,2.0,790.0,6.543861,46.994594,20000.0,6.673297967767654,1
1000000.0,60.0,2.0,790.0,6.543861,46.994594,16666.666666666668,6.673297967767654,1
1000000.0,90.0,4.0,790.0,6.543861,46.994594,11111.111111111111,6.673297967767654,1
130000.0,79.0,3.0,510.0,6.271022,47.155027,1645.5696202531647,6.236369590203704,1
130000.0,86.0,3.0,510.0,6.271022,47.155027,1511.6279069767443,6.236369590203704,1
335000.0,92.0,4.0,447.0,6.311735,46.803362,3641.304347826087,6.104793232414985,1
213400.0,130.0,4.0,540.0,5.985212,46.953528,1641.5384615384614,6.293419278846481,1
243000.0,89.0,5.0,980.0,6.330564,47.037751,2730.3370786516853,6.8885724595653635,1
178450.0,88.0,3.0,1293.0,6.339872,47.346754,2027.840909090909,7.165493475060845,1
178450.0,80.0,3.0,1293.0,6.339872,47.346754,2230.625,7.165493475060845,1
150000.0,68.0,4.0,843.0,6.10483,47.212059,2205.8823529411766,6.738152494595957,1
830000.0,290.0,0.0,4577.0,6.13268,47.103539,2862.0689655172414,8.429017500512511,1
830000.0,90.0,0.0,461.0,6.136578,47.104854,9222.222222222223,6.135564891081739,1
830000.0,133.0,4.0,461.0,6.136578,47.104854,6240.601503759399,6.135564891081739,1
830000.0,1000.0,0.0,461.0,6.136578,47.104854,830.0,6.135564891081739,1
380000.0,105.0,4.0,616.0,5.973937,47.243486,3619.0476190476193,6.424869023905388,1
140000.0,115.0,5.0,224.0,6.602111,47.459434,1217.391304347826,5.41610040220442,1
300000.0,48.0,3.0,150.0,6.033975,47.250881,6250.0,5.017279836814924,1
300000.0,24.0,1.0,150.0,6.033975,47.250881,12500.0,5.017279836814924,1
300000.0,63.0,3.0,150.0,6.033975,47.250881,4761.9047619047615,5.017279836814924,1
300000.0,25.0,1.0,150.0,6.033975,47.250881,12000.0,5.017279836814924,1
300000.0,63.0,4.0,150.0,6.033975,47.250881,4761.9047619047615,5.017279836814924,1
381250.0,53.0,2.0,485.0,6.029554,47.246179,7193.396226415094,6.186208623900494,1
381250.0,54.0,2.0,485.0,6.029554,47.246179,7060.185185185185,6.186208623900494,1
381250.0,21.0,1.0,485.0,6.029554,47.246179,18154.761904761905,6.186208623900494,1
381250.0,69.0,3.0,485.0,6.029554,47.246179,5525.36231884058,6.186208623900494,1
381250.0,41.0,2.0,485.0,6.029554,47.246179,9298.780487804877,6.186208623900494,1
381250.0,40.0,1.0,485.0,6.029554,47.246179,9531.25,6.186208623900494,1
145700.0,77.0,4.0,863.0,5.869574,47.20325,1892.2077922077922,6.761572768804055,1
350000.0,95.0,5.0,921.0,5.79494,47.284858,3684.2105263157896,6.826545223556594,1
109750.0,74.0,3.0,130.0,6.354129,47.478071,1483.1081081081081,4.875197323201151,1
105000.0,165.0,5.0,896.0,5.870931,47.208206,636.3636363636364,6.799055862058796,1
278900.0,145.0,7.0,392.0,5.864628,47.203452,1923.448275862069,5.973809611869261,1
278900.0,145.0,7.0,890.0,5.864628,47.203452,1923.448275862069,6.792344427470809,1
435000.0,123.0,5.0,907.0,6.347487,46.766347,3536.5853658536585,6.811244378601294,1
226457.0,118.0,5.0,416.0,6.090158,47.267881,1919.1271186440679,6.0330862217988015,1
310000.0,106.0,2.0,1000.0,6.052972,47.267969,2924.5283018867926,6.90875477931522,1
310000.0,106.0,2.0,1071.0,6.052972,47.267969,2924.5283018867926,6.977281341630747,1
281500.0,95.0,4.0,1002.0,6.126289,47.287483,2963.157894736842,6.910750787961936,1
224000.0,140.0,5.0,1349.0,5.949924,47.16743,1600.0,7.2078598714324755,1
224000.0,140.0,5.0,599.0,5.949924,47.16743,1600.0,6.396929655216146,1
200000.0,160.0,5.0,640.0,6.656985,47.52502,1250.0,6.46302945692067,1
200000.0,160.0,5.0,1385.0,6.656985,47.52502,1250.0,7.234177179749849,1
900000.0,979.0,0.0,2558.0,5.983174,47.239557,919.3054136874362,7.847371836159788,1
205720.0,95.0,4.0,420.0,6.662829,47.491523,2165.4736842105262,6.042632833682381,1
201060.0,83.0,5.0,150.0,6.129706,47.319826,2422.409638554217,5.017279836814924,1
201060.0,83.0,5.0,1420.0,6.129706,47.319826,2422.409638554217,7.259116128097101,1
201060.0,83.0,5.0,700.0,6.129706,47.319826,2422.409638554217,6.55250788703459,1
201060.0,83.0,5.0,1421.0,6.129706,47.319826,2422.409638554217,7.259819610363186,1
228300.0,40.0,2.0,105.0,6.01373,47.218237,5707.5,4.663439094112067,1
263900.0,153.0,5.0,540.0,6.382437,46.74029,1724.8366013071895,6.293419278846481,1
451679.5,270.0,8.0,500.0,6.074082,47.231007,1672.887037037037,6.2166061010848646,1
451679.5,270.0,8.0,1741.0,6.074082,47.231007,1672.887037037037,7.462789157412448,1
246000.0,79.0,4.0,728.0,6.049271,47.24108,3113.9240506329115,6.591673732008658,1
202000.0,105.0,5.0,800.0,6.255418,47.310961,1923.8095238095239,6.68586094706836,1
110000.0,89.0,5.0,775.0,6.143334,47.108365,1235.9550561797753,6.654152520183219,1
354900.0,164.0,7.0,1477.0,5.928638,47.257801,2164.0243902439024,7.298445101508147,1
436000.0,63.0,3.0,1075.0,6.317205,46.813681,6920.6349206349205,6.98100574072173,1
250100.0,115.0,4.0,730.0,6.160402,47.194766,2174.782608695652,6.594413459749778,1
102720.0,90.0,4.0,275.0,5.800162,47.288572,1141.3333333333333,5.62040086571715,1
131719.0,60.0,3.0,287.0,6.280077,47.261445,2195.3166666666666,5.662960480135946,1
131719.0,60.0,3.0,713.0,6.280077,47.261445,2195.3166666666666,6.570882962339584,1
359780.0,164.0,4.0,1033.0,6.355315,47.146087,2193.7804878048782,6.9411900550683745,1
390000.0,100.0,4.0,1185.0,6.345116,47.145741,3900.0,7.078341579557671,1
390000.0,70.0,2.0,1185.0,6.345116,47.145741,5571.428571428572,7.078341579557671,1
390000.0,85.0,3.0,1185.0,6.345116,47.145741,4588.235294117647,7.078341579557671,1
390000.0,78.0,2.0,1185.0,6.345116,47.145741,5000.0,7.078341579557671,1
315000.0,55.0,3.0,173.0,6.67064,47.060925,5727.272727272727,5.159055299214529,1
315000.0,48.0,3.0,173.0,6.67064,47.060925,6562.5,5.159055299214529,1
315000.0,48.0,3.0,173.0,6.67064,47.060925,6562.5,5.159055299214529,1
315000.0,12.0,0.0,173.0,6.67064,47.060925,26250.0,5.159055299214529,1
233000.0,89.0,4.0,397.0,6.217061,47.27032,2617.9775280898875,5.986452005284438,1
100000.0,90.0,4.0,631.0,6.346265,47.121984,1111.111111111111,6.448889394146858,1
179500.0,220.0,0.0,395.0,5.913743,47.176318,815.9090909090909,5.981414211254481,1
191500.0,77.0,3.0,800.0,5.962184,47.320384,2487.012987012987,6.68586094706836,1
85000.0,40.0,1.0,738.0,6.416346,47.44784,2125.0,6.6052979209482015,1
220000.0,124.0,5.0,850.0,6.535739,47.210428,1774.1935483870968,6.7464121285733745,1
220000.0,124.0,5.0,725.0,6.535739,47.210428,1774.1935483870968,6.587550014824796,1
146000.0,58.0,3.0,1065.0,6.543015,47.218986,2517.2413793103447,6.97166860472579,1
111000.0,75.0,4.0,510.0,6.471144,47.255883,1480.0,6.236369590203704,1
270000.0,150.0,4.0,4426.0,6.243523,47.123382,1800.0,8.395477432732141,1
270000.0,89.0,2.0,4426.0,6.243523,47.123382,3033.7078651685392,8.395477432732141,1
270000.0,89.0,2.0,1218.0,6.243523,47.123382,3033.7078651685392,7.105786129481271,1
270000.0,150.0,4.0,1218.0,6.243523,47.123382,1800.0,7.105786129481271,1
10000.0,120.0,3.0,959.0,6.189493,46.708572,83.33333333333333,6.866933284461882,1
342000.0,104.0,4.0,779.0,6.436224,47.138481,3288.4615384615386,6.659293919683638,1
223000.0,122.0,3.0,305.0,6.135836,47.32393,1827.8688524590164,5.723585101952381,1
390000.0,130.0,5.0,850.0,6.582527,47.042635,3000.0,6.7464121285733745,1
212450.0,118.0,5.0,387.0,5.962642,47.218109,1800.4237288135594,5.961005339623274,1
156000.0,97.0,4.0,676.0,6.586607,47.44848,1608.2474226804125,6.517671272912275,1
325000.0,153.0,5.0,1064.0,5.999532,47.314741,2124.1830065359477,6.970730078143525,1
119600.0,126.0,6.0,556.0,6.586782,47.450237,949.2063492063492,6.322565239927284,1
209000.0,88.0,4.0,363.0,5.990793,47.274748,2375.0,5.8971538676367405,1
380200.0,161.0,7.0,995.0,5.850976,47.119825,2361.490683229814,6.903747257584598,1
115000.0,117.0,4.0,941.0,6.304316,47.333237,982.9059829059829,6.848005274576363,1
302000.0,164.0,4.0,437.0,6.45762,47.234841,1841.4634146341464,6.082218910376446,1
710000.0,59.0,3.0,529.0,6.600585,47.056144,12033.898305084746,6.272877006546167,1
710000.0,62.0,3.0,529.0,6.600585,47.056144,11451.612903225807,6.272877006546167,1
710000.0,240.0,0.0,529.0,6.600585,47.056144,2958.3333333333335,6.272877006546167,1
710000.0,270.0,0.0,457.0,6.600714,47.056162,2629.6296296296296,6.126869184114185,1
710000.0,270.0,0.0,457.0,6.600714,47.056162,2629.6296296296296,6.126869184114185,1
710000.0,58.0,3.0,457.0,6.600714,47.056162,12241.379310344828,6.126869184114185,1
710000.0,77.0,4.0,457.0,6.600714,47.056162,9220.77922077922,6.126869184114185,1
314000.0,126.0,5.0,880.0,5.948108,47.293335,2492.063492063492,6.78105762593618,1
240000.0,82.0,5.0,853.0,6.023058,47.252514,2926.829268292683,6.74993119378857,1
60000.0,53.0,4.0,43.0,6.361589,47.351957,1132.0754716981132,3.784189633918261,1
240000.0,100.0,4.0,1394.0,5.902064,47.058925,2400.0,7.240649694255466,1
295050.0,98.0,5.0,317.0,6.025014,47.262189,3010.714285714286,5.762051382780177,1
207000.0,91.0,3.0,492.0,6.663939,47.498509,2274.7252747252746,6.20050917404269,1
225000.0,140.0,5.0,500.0,6.127478,47.365436,1607.142857142857,6.2166061010848646,1
225000.0,140.0,5.0,670.0,6.127478,47.365436,1607.142857142857,6.508769136971682,1
452930.0,141.0,5.0,288.0,6.278119,46.777395,3212.2695035460993,5.666426688112432,1
330000.0,97.0,5.0,328.0,6.318249,46.914748,3402.061855670103,5.796057750765372,1
230000.0,100.0,5.0,1000.0,5.920568,47.191934,2300.0,6.90875477931522,1
230000.0,100.0,5.0,351.0,5.920568,47.191934,2300.0,5.863631175598097,1
208020.0,90.0,4.0,438.0,6.424183,46.97485,2311.3333333333335,6.0844994130751715,1
208020.0,98.0,4.0,438.0,6.424183,46.97485,2122.6530612244896,6.0844994130751715,1
259400.0,108.0,4.0,789.0,5.959628,47.25824,2401.8518518518517,6.672032945461067,1
283150.0,121.0,6.0,600.0,6.184607,46.705404,2340.0826446280994,6.398594934535208,1
321200.0,152.0,5.0,493.0,5.94031,47.246144,2113.157894736842,6.202535517187923,1
308000.0,144.0,5.0,852.0,6.51923,47.129059,2138.8888888888887,6.748759547491679,1
475450.0,125.0,5.0,1095.0,6.28468,46.775296,3803.6,6.999422467507961,1
149500.0,95.0,4.0,243.0,6.623188,47.348272,1573.6842105263158,5.497168225293202,1
89250.0,110.0,3.0,1100.0,6.36019,47.098517,811.3636363636364,7.00397413672268,1
89250.0,80.0,2.0,1100.0,6.36019,47.098517,1115.625,7.00397413672268,1
100000.0,104.0,3.0,75.0,6.582271,47.449244,961.5384615384615,4.330733340286331,1
100000.0,103.0,0.0,75.0,6.582271,47.449244,970.8737864077669,4.330733340286331,1
1586925.0,1612.0,0.0,4268.0,5.982653,47.236046,984.4447890818858,8.359134886757962,1
1586925.0,433.0,0.0,4268.0,5.982653,47.236046,3664.9538106235564,8.359134886757962,1
345000.0,220.0,5.0,582.0,6.618638,47.069668,1568.1818181818182,6.368187186350492,1
275000.0,126.0,4.0,1527.0,6.520857,47.123051,2182.5396825396824,7.331714969726466,1
210000.0,119.0,5.0,992.0,6.669114,47.484381,1764.7058823529412,6.900730664045173,1
402000.0,40.0,2.0,565.0,6.358003,46.912854,10050.0,6.338594078203183,1
402000.0,94.0,5.0,565.0,6.358003,46.912854,4276.595744680851,6.338594078203183,1
305000.0,93.0,3.0,494.0,6.603895,47.054475,3279.569892473118,6.20455776256869,1
305000.0,93.0,3.0,494.0,6.603895,47.054475,3279.569892473118,6.20455776256869,1
305000.0,93.0,3.0,494.0,6.603895,47.054475,3279.569892473118,6.20455776256869,1
138000.0,201.0,5.0,375.0,6.389153,47.247532,686.5671641791045,5.929589143389895,1
240000.0,95.0,4.0,1080.0,6.341467,47.152926,2526.315789473684,6.985641817639208,1
174500.0,75.0,4.0,320.0,6.531869,47.212418,2326.6666666666665,5.771441123130016,1
174500.0,75.0,3.0,320.0,6.531869,47.212418,2326.6666666666665,5.771441123130016,1
205000.0,131.0,5.0,318.0,6.487485,47.399283,1564.8854961832062,5.765191102784844,1
205000.0,102.0,5.0,247.0,6.029036,47.274779,2009.8039215686274,5.5134287461649825,1
385900.0,113.0,4.0,1000.0,6.06148,47.217859,3415.0442477876104,6.90875477931522,1
265000.0,157.0,4.0,2260.0,5.811321,47.228503,1687.8980891719746,7.72356247227797,1
265000.0,157.0,4.0,500.0,5.811321,47.228503,1687.8980891719746,6.2166061010848646,1
52000.0,142.0,5.0,514.0,5.890495,47.225039,366.19718309859155,6.244166900663736,1
245000.0,128.0,5.0,661.0,6.122669,47.228554,1914.0625,6.495265555937008,1
121000.0,68.0,4.0,445.0,6.561396,47.425028,1779.4117647058824,6.100318952020064,1
478100.0,169.0,6.0,848.0,6.000258,47.261849,2828.994082840237,6.744059186311348,1
17000.0,45.0,2.0,248.0,5.995512,46.975475,377.77777777777777,5.517452896464707,1
293000.0,97.0,4.0,189.0,6.615424,47.069542,3020.618556701031,5.247024072160486,1
136250.0,95.0,4.0,705.0,6.605852,47.039872,1434.2105263157894,6.559615237493242,1
160000.0,101.0,5.0,372.0,6.60733,47.040093,1584.1584158415842,5.921578419643816,1
